event_id,customer_id,cell_tower_id,region,network_type,device_type,event_type,event_timestamp,signal_strength,latency_ms,dropped_call,data_usage_mb
ffa4245a-2545-469f-9d0d-2e8b0d102b9d,428275,TOWER_454,Atlanta,LTE,Pixel,CALL,2026-06-09 07:10:43,-110,168,0,332.78
d3d1a8a9-d5bc-4eb3-a126-a177f06fcab7,491996,TOWER_111,Atlanta,5G,Samsung,CALL,2026-06-03 14:23:43,-76,482,0,371.45
757e5e58-782c-4cb5-a980-9666f34d9507,903504,TOWER_396,Houston,LTE,Pixel,CALL,2026-06-05 13:12:43,-94,313,1,315.09
43ab343d-6107-4c9a-83d5-648fbb4b0040,203089,TOWER_361,New York,5G,Samsung,SMS,2026-06-05 18:21:43,-62,165,0,310.69
434633b2-8211-4080-88a7-44b71a0f9040,856612,TOWER_53,Austin,4G,Samsung,SMS,2026-06-06 09:58:43,-108,470,0,116.57
0f242bb8-427d-4d80-bc51-16df59809a08,417437,TOWER_204,Atlanta,4G,Pixel,CALL,2026-06-06 21:53:43,-106,356,0,230.74
d15c5c75-398d-4668-afb9-ffc9ef5ccae8,203710,TOWER_367,Houston,LTE,Pixel,DATA,2026-06-03 14:02:43,-96,202,0,221.98
20d78401-f4fe-444e-8d84-58b51c362d33,264372,TOWER_46,Austin,LTE,Motorola,DATA,2026-06-08 08:55:43,-88,223,1,305.7
da676510-9048-48f2-8af0-e51b27afe198,446712,TOWER_398,Austin,4G,Pixel,DATA,2026-06-04 08:48:43,-111,203,0,381.01
86fbe53d-0668-484d-b3ef-25e6a6fbb420,390448,TOWER_253,Atlanta,5G,Samsung,SMS,2026-06-05 00:21:43,-117,136,0,213.91
d8207362-9462-4ee3-9d94-d4d118b341a7,737476,TOWER_460,New York,5G,Samsung,DATA,2026-06-07 20:29:43,-102,460,1,90.56
7a5c4606-2904-448c-b23a-cf4f8e0dd604,410557,TOWER_255,Austin,5G,Samsung,DATA,2026-06-06 11:30:43,-122,33,0,229.09
420dbb32-3071-455b-99ab-473c9ea637bd,821733,TOWER_411,Houston,LTE,Samsung,CALL,2026-06-04 00:01:43,-43,469,1,58.75
56a2d2c2-8e37-47e7-a446-8f4b23661d2f,224017,TOWER_381,Dallas,4G,Samsung,SMS,2026-06-08 21:49:43,-86,123,1,386.54
8faafb6d-6c4b-4cb7-a362-b698181932cc,760400,TOWER_499,Chicago,5G,iPhone,CALL,2026-06-05 14:54:43,-44,13,0,65.29
f763c7a2-1998-44ff-8c21-b1fce1e0d715,512712,TOWER_304,Chicago,LTE,iPhone,SMS,2026-06-06 18:42:43,-83,343,1,386.43
992e4dc2-8489-4b35-b8c1-644de9753baa,633224,TOWER_165,Atlanta,4G,Pixel,DATA,2026-06-06 21:11:43,-85,20,0,377.76
3c02f99b-d03f-4ac5-94cb-9c1da4fabf2f,769501,TOWER_45,Chicago,4G,Pixel,DATA,2026-06-05 12:49:43,-123,299,0,110.23
84e9ce9d-2ce8-459a-9a4a-5e601b39d4b8,698293,TOWER_198,Atlanta,4G,Motorola,DATA,2026-06-03 00:08:43,-128,420,0,266.08
c3460f14-dcaf-4b3e-b5fe-f5ef04ae30d0,832444,TOWER_66,Dallas,5G,iPhone,SMS,2026-06-05 13:10:43,-91,419,0,101.77
a21a942f-2d93-48df-b1a5-b4a061ffff49,714663,TOWER_52,Dallas,LTE,Pixel,SMS,2026-06-09 14:44:43,-115,167,0,131.6
cfa61503-8463-4e82-b49e-fe74da704fd2,235308,TOWER_360,Chicago,5G,Pixel,DATA,2026-06-04 18:02:43,-64,313,0,350.86
208b709e-0d2a-4b84-ac0a-ad2440c7f5bf,567365,TOWER_142,New York,4G,Pixel,CALL,2026-06-06 09:41:43,-123,95,0,313.32
cde1725f-2bff-4337-9ae4-9640bc61d8aa,301215,TOWER_334,Atlanta,5G,Motorola,CALL,2026-06-08 21:14:43,-52,58,1,420.26
6f7de474-c6ab-4f48-885c-95d516904591,421193,TOWER_349,Atlanta,5G,Samsung,DATA,2026-06-03 08:05:43,-78,170,0,473.73
6e02d539-e460-40e8-a01f-7dfb2214a1ee,767533,TOWER_186,Houston,4G,Samsung,SMS,2026-06-03 01:41:43,-102,54,0,221.51
f99dddbe-8d01-4fbf-bbc4-75e9f11d74fb,464525,TOWER_93,New York,5G,Samsung,SMS,2026-06-02 23:16:43,-97,256,0,355.74
b09446cb-790d-4229-8f32-9ee51c632fcb,592227,TOWER_429,Atlanta,LTE,iPhone,SMS,2026-06-06 23:30:43,-104,377,0,349.64
dfa68014-4e0c-4fc3-ba11-6a3da79d90bc,876823,TOWER_87,New York,4G,Samsung,SMS,2026-06-07 01:18:43,-77,226,0,471.12
2b8793c6-e7c9-4813-8d2d-424ad5e402f5,431728,TOWER_5,New York,LTE,iPhone,CALL,2026-06-03 21:57:43,-99,140,1,419.82
241dfd2b-b6a7-41d1-8ea5-647ea4ff51ee,399520,TOWER_130,Houston,4G,iPhone,CALL,2026-06-04 02:51:43,-40,137,0,324.98
4613bdae-52a6-48c0-b515-fa4aafa4acef,273774,TOWER_117,Dallas,LTE,iPhone,CALL,2026-06-05 21:12:43,-90,184,1,166.22
bba0144a-f980-4dfa-bf35-a27264683260,952974,TOWER_475,Houston,4G,Motorola,DATA,2026-06-04 22:18:43,-90,70,1,95.16
869ac519-cf98-4e7d-b67e-f65fdf258b73,363397,TOWER_53,Houston,LTE,Motorola,CALL,2026-06-05 13:22:43,-114,190,0,196.32
8ecb6b55-15f6-4afd-8152-099f6822fda2,481807,TOWER_353,Atlanta,4G,Motorola,SMS,2026-06-08 06:39:43,-83,454,0,153.63
ac7aae03-422d-4f3a-a8ee-bf237bdab4f7,802520,TOWER_369,Austin,5G,Pixel,DATA,2026-06-08 19:54:43,-50,39,0,105.99
2f52a677-23a1-4dc1-998b-89d4ee0ce14a,904771,TOWER_407,Atlanta,5G,Samsung,DATA,2026-06-07 16:03:43,-40,413,0,147.1
d9c1e7db-6c26-44ee-aa1e-b88010f3cb37,464589,TOWER_410,New York,4G,iPhone,SMS,2026-06-09 19:46:43,-79,367,0,397.67
c885eb66-ef1d-4d75-9e54-91c0ad3930c0,120093,TOWER_432,Chicago,4G,iPhone,SMS,2026-06-03 04:31:43,-115,132,0,217.51
f7c0abf6-43c8-4010-936f-d7ebdebda605,319843,TOWER_232,Austin,5G,iPhone,CALL,2026-06-04 00:12:43,-124,430,0,72.08
4cac9a4f-240e-4a12-a566-33cb1a1fe8b6,421537,TOWER_34,Houston,4G,Samsung,DATA,2026-06-05 07:22:43,-114,42,0,395.75
186795e1-41a3-4392-b060-50d3514e9664,332954,TOWER_338,Houston,4G,Motorola,SMS,2026-06-06 06:38:43,-94,471,1,191.07
e35338ab-b6ab-46ed-ad73-5ee6b854cb3e,994200,TOWER_291,Chicago,5G,Motorola,CALL,2026-06-04 01:49:43,-112,487,0,178.79
3673e164-bacc-4683-afd0-29073672d947,346680,TOWER_274,Dallas,4G,Samsung,CALL,2026-06-04 22:17:43,-73,13,1,320.84
204860c2-abf0-4bc6-bd37-cfecfd6bf59d,322391,TOWER_256,New York,5G,iPhone,DATA,2026-06-05 07:12:43,-103,468,0,9.48
4130d956-2804-4e0e-ae03-23a9fb984484,746103,TOWER_200,Houston,5G,Pixel,DATA,2026-06-03 15:46:43,-89,470,0,380.63
4d6f8179-11e4-4a10-8f88-38e35f09643c,150849,TOWER_271,New York,5G,Pixel,SMS,2026-06-04 21:04:43,-74,374,1,79.89
96a22b9d-4785-4f26-9305-b79cdc3983ad,590177,TOWER_271,Chicago,LTE,Samsung,CALL,2026-06-08 22:15:43,-41,326,1,134.19
cca012f7-8ce6-4015-a95f-6e7a88318207,257437,TOWER_143,Chicago,LTE,Pixel,DATA,2026-06-05 20:17:43,-85,366,0,464.29
aa4d923c-50b8-4d5a-8bd2-a221eec5cff0,624197,TOWER_247,Dallas,4G,Motorola,CALL,2026-06-06 09:41:43,-127,38,1,266.93
5f3a4c0c-bdb6-4da2-bd58-a27454291046,802180,TOWER_239,Dallas,LTE,Motorola,SMS,2026-06-04 08:06:43,-99,329,0,45.5
c0dac01c-182d-425d-b47a-9ebbd1133d3b,990685,TOWER_92,New York,4G,Pixel,SMS,2026-06-03 00:28:43,-88,357,0,447.39
e7505a88-dfd5-4995-b3f4-9f9a4d5688ee,596302,TOWER_27,Houston,5G,iPhone,SMS,2026-06-04 12:08:43,-113,405,0,112.95
76e62a5a-cf9f-4942-916c-acc0bc0e4805,419735,TOWER_304,Houston,5G,Motorola,DATA,2026-06-09 13:58:43,-43,148,0,398.35
94bb4dab-3347-4361-bdec-1f8c602f09e8,195108,TOWER_434,Dallas,5G,Pixel,DATA,2026-06-09 08:52:43,-42,124,1,355.84
e365e635-028c-4007-af48-b9756494b33f,479641,TOWER_415,Houston,LTE,Samsung,CALL,2026-06-06 12:36:43,-80,66,0,234.77
f90ace14-adfd-4a7c-b3d7-74687ca69fea,451050,TOWER_371,Dallas,LTE,Motorola,DATA,2026-06-04 17:25:43,-89,218,0,203.33
fe03f1dd-d0ad-4a38-b172-d482e1d9b694,454170,TOWER_167,Houston,LTE,Motorola,DATA,2026-06-04 13:22:43,-44,275,0,330.32
97c7326d-5e7e-4f27-b770-95fd63c7bed5,273920,TOWER_420,Houston,4G,iPhone,DATA,2026-06-09 20:31:43,-91,241,1,2.67
4807b766-2610-496d-8dc9-85b9763b052b,601801,TOWER_194,Houston,LTE,Samsung,SMS,2026-06-04 17:37:43,-100,349,1,297.72
99ce5a04-dcdc-47c0-9a08-8cb5c98d9696,766022,TOWER_315,New York,LTE,Samsung,DATA,2026-06-03 06:59:43,-75,257,0,155.3
4edc0e3a-1b77-4422-8ecf-1dab3cb7d57f,921360,TOWER_199,Dallas,5G,Pixel,CALL,2026-06-07 23:33:43,-47,465,0,148.21
4ff28bd8-4f5b-4b4a-9c86-eeca6412d75e,288405,TOWER_154,Atlanta,LTE,Motorola,CALL,2026-06-06 21:01:43,-53,206,0,113.44
252f337f-cb6a-4d74-8cf4-95a3718cf187,834780,TOWER_254,New York,5G,Samsung,SMS,2026-06-04 23:42:43,-62,470,0,126.71
112c3afb-550d-4deb-b4af-b0c50f96c3ad,122063,TOWER_304,Chicago,LTE,iPhone,CALL,2026-06-04 11:31:43,-86,208,1,362.29
f8412717-b3a3-4dfd-9482-c22428fc161f,593558,TOWER_170,New York,5G,Samsung,CALL,2026-06-03 06:50:43,-46,318,1,2.05
dd162a5f-775e-4a4c-a460-b4d927ce3a35,325200,TOWER_380,Austin,5G,Motorola,DATA,2026-06-09 17:17:43,-128,137,0,220.65
907e1fa9-4741-4b4f-b337-90f8d8601dc9,363085,TOWER_110,New York,LTE,Samsung,SMS,2026-06-05 09:27:43,-57,108,0,206.06
ea5675ce-f92f-452f-89fd-f7e1b7dee02b,262628,TOWER_2,Austin,5G,Motorola,SMS,2026-06-05 07:26:43,-46,158,0,344.86
dd168991-c893-4db2-bad8-2aef63fff505,252462,TOWER_83,Dallas,5G,Motorola,SMS,2026-06-08 12:35:43,-40,150,0,318.91
9baa61f3-273a-4e6e-8572-de1b08bd41e0,849097,TOWER_233,Atlanta,4G,Pixel,CALL,2026-06-04 01:31:43,-108,249,0,245.37
75da2040-1891-42b8-89eb-b256637edc74,700431,TOWER_167,Austin,LTE,Pixel,DATA,2026-06-04 23:21:43,-76,147,0,234.57
122ab2ca-3689-4602-aa94-add00ab959ba,914134,TOWER_12,Houston,5G,iPhone,CALL,2026-06-03 19:01:43,-123,426,0,386.6
be2efa0c-a957-4724-b538-6c573e5fab50,425831,TOWER_56,Atlanta,4G,Pixel,CALL,2026-06-03 11:05:43,-61,192,0,217.85
300bb6c2-7c4f-4f39-a147-230ca96d78fa,137783,TOWER_311,Chicago,4G,Pixel,CALL,2026-06-04 08:02:43,-61,199,1,95.89
7a9e3f14-2c77-409c-980e-bd0ea52b3c59,386063,TOWER_275,Austin,LTE,Pixel,DATA,2026-06-09 15:07:43,-121,421,0,398.25
e05ad936-daf2-4c57-952c-f35873a862b9,228344,TOWER_85,Chicago,LTE,Samsung,CALL,2026-06-08 18:13:43,-122,199,0,92.07
64ecf94f-44d6-4cf9-abed-f1f2c33f1ab9,167125,TOWER_265,Dallas,4G,iPhone,SMS,2026-06-04 02:30:43,-40,434,0,283.77
c59c8331-c49b-4ac9-b5e2-75b4735135ac,282830,TOWER_100,Chicago,LTE,Motorola,DATA,2026-06-08 01:39:43,-43,471,0,82.83
45ca5aa9-c47d-4e12-9584-ecfd87554647,757117,TOWER_412,Dallas,4G,Samsung,SMS,2026-06-07 06:41:43,-88,66,0,272.14
b410198b-d7bd-43fe-9d3c-93fe118cbd1f,797964,TOWER_80,Atlanta,4G,Motorola,CALL,2026-06-08 19:38:43,-42,246,0,401.23
9a824e95-49f5-4d54-9b45-3af08679540b,721534,TOWER_8,Houston,5G,iPhone,SMS,2026-06-05 01:52:43,-79,382,0,187.2
c5eb315e-98c3-47e2-87ed-61202bdff223,727810,TOWER_21,Dallas,LTE,iPhone,SMS,2026-06-04 18:09:43,-130,408,0,389.85
81e5501c-918d-4666-960e-25572e2a4765,444312,TOWER_97,Chicago,4G,Pixel,DATA,2026-06-05 18:17:43,-71,315,1,468.06
b2495057-8677-459c-ac74-4e92f87f0f9e,140532,TOWER_171,Dallas,4G,Samsung,SMS,2026-06-04 05:31:43,-76,337,1,391.82
5e2bbec1-e6b5-4f3c-80fc-eb9d43383a88,414309,TOWER_212,Chicago,4G,Pixel,CALL,2026-06-03 04:10:43,-120,213,0,150.07
bd2781c6-86c1-4236-95a7-37bc03bba44b,498105,TOWER_354,Chicago,LTE,Pixel,SMS,2026-06-08 10:09:43,-112,339,1,483.5
93365ec7-c72b-4715-b3e5-dff9733e0b36,842088,TOWER_167,Atlanta,4G,iPhone,DATA,2026-06-04 21:53:43,-80,78,0,216.91
ca4874bb-e92c-4858-843c-4eca387bc16b,246551,TOWER_435,Houston,LTE,Motorola,DATA,2026-06-04 05:12:43,-88,130,0,320.74
f5294f83-cc77-4c4d-97c3-e32c6fcacc7a,891710,TOWER_242,Austin,5G,Samsung,SMS,2026-06-07 23:19:43,-95,453,0,378.79
b266c400-24d7-42ca-92f9-c26464c64cf8,919738,TOWER_240,Houston,4G,iPhone,SMS,2026-06-09 22:43:43,-91,138,0,275.33
d68bd895-4485-447d-b2ef-5ba1e3232582,656124,TOWER_51,New York,4G,Samsung,DATA,2026-06-05 23:36:43,-68,316,0,111.77
e6ef762d-5ec1-4327-8319-72d14d09981b,192591,TOWER_28,New York,4G,iPhone,CALL,2026-06-04 02:19:43,-98,302,0,234.12
2c714bb3-998b-46f2-9e75-09f9388236b3,931377,TOWER_412,Atlanta,4G,Pixel,DATA,2026-06-04 16:01:43,-73,370,0,239.48
b9b8d556-ff20-4b27-8372-e00df51dd978,588571,TOWER_345,Austin,LTE,iPhone,CALL,2026-06-09 03:38:43,-87,81,0,173.12
f119516b-f83f-4677-854b-53eb508f3ed9,625897,TOWER_267,Houston,LTE,Samsung,DATA,2026-06-09 13:01:43,-84,78,0,365.55
f003a7a3-74fe-41bd-92c7-b2a3635c3b25,982220,TOWER_94,Atlanta,4G,Pixel,CALL,2026-06-08 19:02:43,-58,421,0,424.21
7772c350-99ff-453a-b517-be00f45f553d,244630,TOWER_282,New York,4G,Pixel,DATA,2026-06-05 01:08:43,-70,100,1,388.47
a7000930-a733-43d8-9ecd-2d4032fbc998,996074,TOWER_175,Chicago,5G,iPhone,DATA,2026-06-07 08:43:43,-86,125,0,317.66
f1efb0e1-af50-4c6d-84b3-3a9c57412b39,463197,TOWER_54,Atlanta,5G,iPhone,SMS,2026-06-07 09:45:43,-99,446,0,130.22
becaa84c-d11f-4137-a2d6-af9b5dac2adf,191545,TOWER_464,Austin,4G,Samsung,DATA,2026-06-07 21:01:43,-99,236,0,298.13
b9caffb5-aedb-4e99-852f-8a048b0876b3,226589,TOWER_333,Austin,5G,iPhone,SMS,2026-06-05 08:09:43,-86,263,0,103.19
98e09c04-8af4-4555-98a8-81d3eac6d003,698305,TOWER_12,Dallas,4G,Motorola,SMS,2026-06-03 03:05:43,-98,376,0,161.63
4548682a-d5f6-4315-a3af-435344d0a569,921256,TOWER_29,New York,LTE,Motorola,CALL,2026-06-09 11:28:43,-103,132,0,396.29
44afe667-aed9-46e4-b282-16ef2a654605,795730,TOWER_307,Austin,5G,Pixel,CALL,2026-06-04 00:55:43,-51,269,0,290.74
aba07693-fc03-434f-9b47-b43e662ef319,652871,TOWER_279,New York,5G,Pixel,CALL,2026-06-05 11:34:43,-106,106,0,425.92
74e12390-f4bc-4f88-9534-952dd6d8552f,809689,TOWER_115,Atlanta,4G,Motorola,DATA,2026-06-05 00:51:43,-116,246,0,250.23
482292db-6cfc-4d3f-ae4c-05bc3585825b,372388,TOWER_10,Chicago,5G,Samsung,DATA,2026-06-08 14:32:43,-41,326,0,454.55
403179ba-f2de-4184-8b2b-4ca5f4e5c6aa,320260,TOWER_332,Atlanta,4G,Samsung,DATA,2026-06-07 20:12:43,-84,95,1,185.66
6c5b66f3-a194-4448-b248-b72fef46d483,157771,TOWER_319,Austin,LTE,Motorola,SMS,2026-06-03 11:21:43,-94,442,0,281.46
8cbac752-cbb3-448e-b45d-52a0cc7ca010,962626,TOWER_396,Houston,LTE,iPhone,CALL,2026-06-06 09:36:43,-76,408,0,114.36
7db022fd-2bc2-415b-96d6-f3d9d5f60942,394949,TOWER_114,Chicago,4G,iPhone,CALL,2026-06-07 14:59:43,-62,372,1,173.32
ce301838-6f02-48ad-89bc-f0826571deec,831989,TOWER_397,Chicago,5G,Pixel,DATA,2026-06-05 03:54:43,-42,312,0,127.21
2df34fd1-575b-413f-9ca1-60ad23d5cb7c,159224,TOWER_273,Atlanta,LTE,Samsung,DATA,2026-06-08 22:49:43,-70,212,0,191.98
c42b81bf-3206-4dd1-9299-d54378d8c2fd,286065,TOWER_96,Atlanta,4G,Motorola,DATA,2026-06-03 17:19:43,-71,351,0,477.55
0df5da07-4b45-4abb-b702-2ffec371f3cb,594800,TOWER_13,Austin,5G,Samsung,SMS,2026-06-03 21:11:43,-111,38,0,218.79
dc57c71c-43ca-4477-8281-25ea8610217a,162166,TOWER_341,Houston,LTE,Motorola,DATA,2026-06-05 06:03:43,-45,295,0,286.53
0c4720d9-0a33-4812-b47b-4a431094ee25,489956,TOWER_6,New York,5G,Samsung,SMS,2026-06-09 19:09:43,-97,281,1,311.51
2c3017eb-8e6f-4c28-bce6-c6406aef917b,884838,TOWER_208,Houston,5G,Motorola,CALL,2026-06-03 03:33:43,-123,346,0,17.81
4cff62ae-aaa2-4305-b8c4-96118af4a34e,136620,TOWER_323,New York,5G,Pixel,CALL,2026-06-07 20:36:43,-82,424,0,302.82
02c8bcba-8036-45ac-9e8b-4ffbe7176e2c,268047,TOWER_461,Houston,4G,Samsung,SMS,2026-06-05 09:26:43,-73,317,0,367.82
5630ce10-eb49-4158-bae0-d321706e607e,587961,TOWER_176,New York,5G,Samsung,DATA,2026-06-05 12:18:43,-89,219,1,297.44
69d51473-5ccf-4ef1-8958-e323774dfc67,767291,TOWER_49,Austin,4G,iPhone,CALL,2026-06-03 15:59:43,-46,438,0,243.9
b5138273-c575-4474-854b-ad7bac821202,665738,TOWER_61,Atlanta,5G,Motorola,CALL,2026-06-04 06:55:43,-112,433,0,194.77
09048aba-d2fe-45e5-af82-0e89fdfe298f,699686,TOWER_3,Atlanta,5G,Pixel,SMS,2026-06-07 01:31:43,-70,341,0,450.9
2fd48d53-bfda-4bf1-963d-f868dbddb14b,512463,TOWER_357,Dallas,LTE,Motorola,CALL,2026-06-07 18:26:43,-110,208,1,310.8
8637a327-3835-47f2-9c3f-cc2f838fd893,352493,TOWER_123,New York,LTE,iPhone,DATA,2026-06-08 16:08:43,-122,341,0,45.15
3368466b-aa53-4849-9190-cb4f223b2282,166963,TOWER_289,Houston,LTE,Samsung,SMS,2026-06-05 01:31:43,-44,393,0,454.12
d9a7dc59-6c2d-4eb7-9edd-cbb3b1ea34d7,119195,TOWER_307,Chicago,4G,Motorola,SMS,2026-06-09 19:15:43,-115,128,0,193.53
680c6953-09ff-4d8d-a8ae-82bb14d9cf70,143222,TOWER_69,Austin,4G,iPhone,CALL,2026-06-09 15:49:43,-99,101,0,95.03
e627b51f-d27b-4afd-837b-06b87c0dffcc,128063,TOWER_453,Austin,LTE,iPhone,CALL,2026-06-08 23:45:43,-127,68,0,452.89
1c8eb1d3-6628-4f5c-a66e-0f1790b2154b,343927,TOWER_212,Houston,5G,iPhone,DATA,2026-06-08 08:31:43,-127,360,0,291.38
004bce78-4b49-4028-b0bf-b9e7970bc369,710512,TOWER_392,Dallas,LTE,Motorola,CALL,2026-06-04 17:23:43,-51,269,0,216.77
9fc1d155-2b4f-4a65-9e46-a38e051d0e3b,456857,TOWER_352,Austin,5G,Motorola,SMS,2026-06-09 11:50:43,-125,256,0,463.58
c579cdf1-cef9-4bc2-ac13-7dcd8f2a131b,955079,TOWER_41,Chicago,4G,iPhone,DATA,2026-06-03 17:33:43,-49,299,0,376.73
735c0958-713b-4fd2-8c7e-f34eae7fa541,851376,TOWER_322,Dallas,LTE,Samsung,CALL,2026-06-08 08:00:43,-104,489,0,318.73
31a1ed02-11a2-4471-8856-a09926a4648e,728064,TOWER_235,Austin,LTE,Motorola,SMS,2026-06-06 23:36:43,-45,182,0,491.27
ea031d8c-040b-4955-9480-5485224641ee,150641,TOWER_327,Dallas,4G,Pixel,CALL,2026-06-07 17:27:43,-58,140,1,250.12
a6de91cc-c9b7-485c-b14b-aa2b757d6ee1,119414,TOWER_415,Houston,4G,iPhone,CALL,2026-06-03 18:25:43,-128,322,0,299.39
d54a3f6a-844d-4e36-94d6-a8ce0aed6b9a,193907,TOWER_61,Austin,5G,iPhone,SMS,2026-06-03 07:37:43,-40,47,0,457.78
bb027bc9-97d1-4508-8d4e-f305dbf91d62,255675,TOWER_152,Chicago,LTE,Samsung,DATA,2026-06-07 02:53:43,-123,482,0,289.25
984ad7de-aeb8-4543-9b8f-4657864f5ce3,905569,TOWER_74,Chicago,5G,iPhone,SMS,2026-06-07 04:02:43,-62,423,0,227.52
7d6c1c2a-0a15-4ef9-8e6f-fabf8838e694,416236,TOWER_123,Atlanta,5G,Samsung,CALL,2026-06-08 19:58:43,-46,492,0,411.4
50e5d95f-c470-4d10-b374-22788134279e,143742,TOWER_126,Dallas,LTE,Samsung,DATA,2026-06-08 13:13:43,-102,285,0,450.66
da7f5efc-9f2d-4e00-9e40-3f0650271f07,577877,TOWER_393,Austin,5G,iPhone,CALL,2026-06-06 16:15:43,-68,135,0,294.05
51c675e2-3376-4143-8c47-d436937512ee,357335,TOWER_483,Houston,LTE,iPhone,CALL,2026-06-06 10:28:43,-76,158,0,156.07
4a524bb5-edc2-4071-96c5-4f5458fee120,965304,TOWER_77,Atlanta,LTE,iPhone,SMS,2026-06-08 09:27:43,-109,316,0,84.64
701fb3a2-3a0b-4ddb-8761-2a7bca6c99c7,146239,TOWER_307,New York,5G,Pixel,DATA,2026-06-08 21:33:43,-95,142,0,65.09
9d6ac4ae-9f3a-4886-a1a5-d77b2364ceb1,646154,TOWER_10,Dallas,4G,Pixel,CALL,2026-06-05 01:42:43,-67,434,1,33.54
fb187d73-c8c2-40cd-8b91-2bc2cc03cd93,422981,TOWER_417,Austin,4G,iPhone,SMS,2026-06-05 07:55:43,-99,315,0,450.19
1febdb78-cbb2-45cb-9e00-0e4d77fe432d,899473,TOWER_340,Austin,4G,Samsung,DATA,2026-06-08 19:40:43,-86,381,0,174.27
