event_id,customer_id,cell_tower_id,region,network_type,device_type,event_type,event_timestamp,signal_strength,latency_ms,dropped_call,data_usage_mb
66caec83-0565-40d1-8d03-c0731d78edee,640380,TOWER_398,Atlanta,LTE,Pixel,SMS,2026-06-08 06:07:44,-92,289,0,64.43
ec954121-3b92-4b57-9469-c12735254469,473325,TOWER_397,Chicago,LTE,Pixel,CALL,2026-06-04 23:26:44,-73,357,0,309.42
25510ddc-c00b-4cd7-b99a-fe8a8d50ca5e,139139,TOWER_413,Chicago,4G,Pixel,SMS,2026-06-08 22:53:44,-58,481,0,294.36
c1e03161-c88e-4a2a-a4c8-1ccd344ad2d7,940771,TOWER_368,New York,LTE,Pixel,SMS,2026-06-03 04:42:44,-67,37,0,393.4
d443e2e3-a3a7-4356-9004-c69e62abcacc,944178,TOWER_416,New York,4G,Motorola,DATA,2026-06-08 16:37:44,-57,170,0,154.97
9dc4fb46-c930-4b76-a909-b06715ad2814,905393,TOWER_495,Atlanta,5G,Pixel,CALL,2026-06-09 02:20:44,-100,453,0,45.37
ab4b211c-82b9-40a2-8c1f-fcd8ceeb9d40,124370,TOWER_156,New York,5G,Samsung,SMS,2026-06-03 07:36:44,-118,442,0,344.28
7f354fdd-a574-4823-801e-ab4dfa6c2f64,682033,TOWER_236,Atlanta,4G,Samsung,DATA,2026-06-06 19:43:44,-127,193,0,228.56
3390024f-c3e9-42ab-8c96-ebfe5e961782,436070,TOWER_438,Dallas,5G,Pixel,CALL,2026-06-04 12:57:44,-55,52,1,229.36
1a37f9f0-e728-4132-b5bc-37f881360810,862015,TOWER_363,Atlanta,5G,Motorola,DATA,2026-06-09 03:23:44,-95,293,0,121.08
871dbb27-a350-4c7b-a0c0-3275f3475704,816161,TOWER_464,Chicago,LTE,Pixel,DATA,2026-06-06 17:48:44,-100,302,0,350.53
960fed8e-a1cc-4503-a145-b4a129003d4c,550081,TOWER_463,New York,5G,Motorola,CALL,2026-06-04 17:06:44,-78,398,1,234.6
2b4fcee3-433c-4bb4-8723-6f54ae0910ff,958314,TOWER_183,New York,4G,Pixel,SMS,2026-06-04 18:15:44,-122,393,0,242.15
9adc88c9-c533-4787-aaf1-50b0b80fc641,150976,TOWER_67,Atlanta,5G,iPhone,DATA,2026-06-08 11:10:44,-121,105,0,43.78
41d8abb2-4c2f-43f8-b221-ea6f7334de96,736221,TOWER_291,New York,5G,iPhone,CALL,2026-06-04 18:14:44,-49,409,0,435.9
f1747711-6f8a-4bad-8d3a-07fa6cbcff50,514264,TOWER_352,Austin,4G,Samsung,DATA,2026-06-05 06:24:44,-114,293,0,169.25
307bdb79-cc5b-4aa2-9e84-fb2acd8eadac,552146,TOWER_205,Dallas,4G,Pixel,SMS,2026-06-03 16:59:44,-87,426,1,368.34
e8191b73-2092-42b8-b72c-2e0d710193f9,139434,TOWER_197,Houston,LTE,Samsung,DATA,2026-06-09 17:11:44,-49,39,1,137.65
6a828e18-3d0a-44d7-b6de-df39f5e1c671,708525,TOWER_23,Houston,5G,iPhone,CALL,2026-06-09 20:25:44,-53,493,0,67.85
bb1cee9a-896a-4e67-bbd9-57a3d95d7250,648939,TOWER_262,New York,4G,Motorola,SMS,2026-06-05 22:16:44,-97,189,0,437.68
e1aa5006-bee0-4783-b904-498fbc43a341,389652,TOWER_295,New York,4G,iPhone,SMS,2026-06-06 23:13:44,-55,258,1,359.73
6c4b771e-aee2-4f8d-a6f8-c0277465ea25,711547,TOWER_409,New York,4G,Motorola,DATA,2026-06-03 07:16:44,-112,151,1,62.42
e97be308-ac98-45a9-842f-8ad770569ef1,443886,TOWER_45,Austin,4G,Motorola,SMS,2026-06-08 09:12:44,-44,354,1,138.58
9b32a992-2b3d-4e54-bb1b-5998fc74cb44,781477,TOWER_155,Houston,4G,Motorola,DATA,2026-06-06 21:46:44,-67,414,0,6.02
0d01dc59-618b-44a5-9e29-f307f7d55728,407598,TOWER_203,Atlanta,LTE,iPhone,DATA,2026-06-09 02:16:44,-48,254,0,15.3
2846e842-2641-44e2-82a8-98fc713d1b77,128780,TOWER_84,Chicago,4G,Samsung,CALL,2026-06-07 10:06:44,-67,169,1,123.89
98c859ec-4407-41e9-b244-1e5fafe6c8b8,629161,TOWER_184,Chicago,5G,Samsung,SMS,2026-06-07 00:35:44,-112,404,0,245.91
b2939a83-67d2-4427-be5b-adacd29dc19b,477781,TOWER_185,New York,5G,Pixel,SMS,2026-06-06 13:40:44,-108,188,1,367.14
dcdad725-65e0-4cfa-878c-b29fa0ce7969,723882,TOWER_206,Dallas,4G,Motorola,CALL,2026-06-08 13:20:44,-53,479,0,481.44
88fa7e4a-eab5-49e4-b3be-c9b5c603dd61,331210,TOWER_470,Houston,5G,Motorola,CALL,2026-06-06 21:19:44,-58,245,0,480.14
67f8bf33-6281-4cea-878f-1fe40c6c6251,169058,TOWER_131,New York,LTE,Samsung,CALL,2026-06-03 05:16:44,-92,273,0,90.49
be02cff9-382a-42a6-bcf4-76020b6ad5b2,242319,TOWER_412,Atlanta,LTE,iPhone,DATA,2026-06-05 21:30:44,-81,91,0,93.63
311368d8-4433-43c7-915f-224e32e55b22,201758,TOWER_250,New York,5G,Pixel,CALL,2026-06-03 03:11:44,-94,320,0,13.27
b64182f4-68b3-4bd6-8741-e5b9e630bdd0,647884,TOWER_439,Austin,LTE,Pixel,CALL,2026-06-08 09:06:44,-56,18,1,26.01
a94df188-a8df-47cc-b047-d850d8d2dc3d,215127,TOWER_184,New York,LTE,Samsung,SMS,2026-06-03 14:02:44,-117,213,0,200.54
4a5e49a9-6012-4fd7-a5aa-83be4fe10778,333348,TOWER_491,New York,4G,Motorola,SMS,2026-06-08 09:12:44,-41,296,0,220.29
e76ee309-fb82-4262-9d18-adfbbe0825b4,830501,TOWER_35,Dallas,LTE,Samsung,SMS,2026-06-06 13:17:44,-82,235,0,102.15
f5da809c-4a23-41c4-b056-41e312d111c9,459743,TOWER_245,Dallas,4G,iPhone,DATA,2026-06-03 09:15:44,-126,497,0,462.61
a9de9485-6857-4299-ae66-a71ed9a760e1,460422,TOWER_131,Dallas,5G,iPhone,CALL,2026-06-05 17:22:44,-102,442,0,229.81
f4d0fba7-bf10-4459-97e0-1506c91fdd10,198875,TOWER_421,Chicago,5G,iPhone,DATA,2026-06-06 02:02:44,-50,442,0,251.18
d7d09d1f-2988-4d64-b657-7d854b3db37c,488193,TOWER_305,Austin,4G,Samsung,CALL,2026-06-05 07:02:44,-47,447,1,27.17
b8371d12-ed42-4835-8be3-f38d142770e9,677380,TOWER_168,Atlanta,LTE,Samsung,CALL,2026-06-04 23:30:44,-89,395,0,285.06
7745209e-9cdc-4baf-bc44-acedde564d0e,460938,TOWER_256,Austin,LTE,iPhone,SMS,2026-06-04 22:39:44,-43,390,0,115.67
50dd8df0-d7eb-42ae-ac91-f6b90b3ffefa,116912,TOWER_291,Atlanta,LTE,iPhone,DATA,2026-06-03 14:53:44,-127,140,0,442.16
9458a5cf-19ca-40fa-8605-71404636a4ba,267817,TOWER_5,Austin,5G,iPhone,SMS,2026-06-07 20:45:44,-98,294,0,437.97
dc663f52-15fb-4a6a-bd4c-1beaddabcc2c,541011,TOWER_164,Chicago,4G,Samsung,DATA,2026-06-07 09:15:44,-61,140,0,412.7
8dbada20-95b6-49e5-9c7b-5402f20b963f,746326,TOWER_481,Atlanta,5G,iPhone,CALL,2026-06-03 15:39:44,-47,288,0,225.33
f0336ec5-7696-405c-9890-05d6ca572f59,567368,TOWER_438,Atlanta,5G,iPhone,CALL,2026-06-09 06:59:44,-41,313,0,313.41
173ae643-ac56-426e-b3e0-03926eb63e23,326797,TOWER_332,Houston,4G,iPhone,SMS,2026-06-06 19:18:44,-62,18,0,321.33
f541440d-5a14-40a9-a47f-5857dd4e0dfc,470760,TOWER_461,Austin,5G,Samsung,DATA,2026-06-05 23:29:44,-43,38,0,300.39
d8696a7f-5e28-4824-8a2b-24634041c5fd,839533,TOWER_388,Houston,LTE,Motorola,SMS,2026-06-06 06:17:44,-62,451,0,71.94
92035075-7f81-4729-8014-154888e9601c,485447,TOWER_410,Atlanta,LTE,iPhone,DATA,2026-06-05 10:43:44,-79,101,0,384.59
89d24048-e8b9-4b7e-a679-2e11337e885a,438255,TOWER_453,Chicago,4G,Pixel,CALL,2026-06-05 17:32:44,-83,360,0,194.02
0334cccc-7b94-4094-8f1b-4d0e90bce14f,997735,TOWER_490,Austin,5G,Samsung,CALL,2026-06-05 10:57:44,-127,165,0,272.85
26092f64-3dc9-4e41-8f99-3cf8811c0332,352767,TOWER_141,Houston,4G,Samsung,SMS,2026-06-09 05:05:44,-119,296,0,165.23
42e3de10-22b9-4963-84de-7aa1d55875c1,944344,TOWER_25,Austin,4G,Samsung,SMS,2026-06-07 01:54:44,-121,465,0,123.6
b708b55a-b8cc-433f-bf4e-005f267300fe,648783,TOWER_450,Dallas,LTE,Motorola,SMS,2026-06-05 15:10:44,-128,185,1,167.63
45631628-1644-4d40-a294-c44d78627095,785356,TOWER_487,Houston,LTE,Motorola,SMS,2026-06-09 03:35:44,-89,290,1,36.72
eea1669e-ba4f-4732-a201-8eaefe5fc180,794017,TOWER_29,New York,4G,Pixel,CALL,2026-06-04 13:47:44,-93,438,0,434.33
6212c55c-af87-4b72-ab1b-37eee7b35fa6,664970,TOWER_27,Atlanta,4G,Samsung,SMS,2026-06-08 03:42:44,-86,250,0,306.18
974b912f-7889-4972-bff0-d9fbc82afaa5,614407,TOWER_125,Austin,5G,Pixel,CALL,2026-06-08 06:43:44,-95,350,0,19.02
e07cb93f-8498-479e-af57-d80d823a9f03,880026,TOWER_472,Chicago,LTE,Motorola,DATA,2026-06-05 06:28:44,-58,273,0,248.48
40bdd735-39cb-4390-bed9-a02f3e1d4e0f,575894,TOWER_70,New York,4G,Samsung,DATA,2026-06-07 04:55:44,-90,81,1,383.88
ed96b2c8-dc7c-4332-b71b-65d366c72a79,884743,TOWER_446,New York,LTE,iPhone,CALL,2026-06-09 13:24:44,-51,86,0,273.36
c02d718b-e658-44ea-bb15-032d65d0225f,574393,TOWER_465,Houston,LTE,Pixel,DATA,2026-06-08 16:34:44,-81,235,0,62.4
cbf87fcb-f9dd-44d5-96d2-a1b17e4db192,516647,TOWER_371,Atlanta,5G,Motorola,CALL,2026-06-05 20:16:44,-85,165,0,295.73
cb281a07-0719-4f9c-a34c-df995beec0bd,737173,TOWER_311,Dallas,LTE,Pixel,DATA,2026-06-05 23:11:44,-130,261,0,238.73
51b6b033-b023-46d8-9365-c29eff801cc2,781184,TOWER_297,Chicago,LTE,Samsung,DATA,2026-06-05 11:02:44,-61,226,0,60.55
1a17529b-c704-4cf2-8f6a-593fd2c7040a,140112,TOWER_265,Houston,5G,Pixel,DATA,2026-06-07 03:53:44,-117,122,0,439.73
a2c34467-b3af-480f-b09a-f4c1e30e6efc,416775,TOWER_157,Austin,4G,iPhone,CALL,2026-06-05 14:13:44,-68,190,0,5.1
933752d1-0130-46f3-8770-2829506945a4,487236,TOWER_65,Chicago,4G,Pixel,SMS,2026-06-03 23:58:44,-76,321,0,443.23
ad437303-b2c6-49ef-848f-40fc6af0d43e,155228,TOWER_217,Houston,4G,Motorola,CALL,2026-06-09 05:23:44,-129,79,1,245.17
49d05ab2-5b7e-4fe4-98d2-af0325411237,211183,TOWER_440,Chicago,5G,Pixel,CALL,2026-06-04 17:30:44,-50,71,0,268.22
39808830-8de0-4471-aa18-62e48697068f,214773,TOWER_472,Atlanta,4G,iPhone,DATA,2026-06-05 07:54:44,-61,165,0,216.21
c3cdd4ce-b06c-4dc2-b3d3-e081c843673e,522215,TOWER_250,Chicago,LTE,Motorola,DATA,2026-06-05 00:30:44,-58,400,0,273.1
35c26a49-a621-4d37-b311-e98e695a0ab1,902476,TOWER_301,New York,5G,Motorola,SMS,2026-06-04 02:18:44,-44,146,0,44.45
4c6fd420-005f-4527-91f5-b7ce460f4777,127987,TOWER_276,Houston,5G,Samsung,SMS,2026-06-06 16:05:44,-67,225,1,412.37
d39c4c67-fe95-4746-9690-a34db2a98fad,594198,TOWER_219,Dallas,LTE,iPhone,SMS,2026-06-06 17:19:44,-119,477,0,332.64
53ca595d-a981-4966-bfe6-3f0289b65471,149559,TOWER_409,Dallas,5G,Pixel,SMS,2026-06-05 18:15:44,-64,262,0,338.18
a292bb6a-9c15-4f9f-8d4e-24940815084f,132092,TOWER_129,Austin,4G,Samsung,DATA,2026-06-06 20:32:44,-41,334,1,487.05
38bf1733-8954-449c-83dd-d62b70180b14,408282,TOWER_119,Atlanta,5G,Motorola,SMS,2026-06-07 12:27:44,-116,448,0,353.31
7b41b577-e92e-4e05-871b-a03ef1d166a7,916296,TOWER_201,Atlanta,LTE,Motorola,SMS,2026-06-09 13:42:44,-128,461,1,323.37
64edb1bc-09a5-4d69-b749-dd4540c9d1c8,160714,TOWER_200,Austin,5G,Pixel,CALL,2026-06-05 13:23:44,-91,160,0,27.98
4b124853-4512-4cbd-9f6a-ec6d84d21f32,563875,TOWER_212,Atlanta,5G,iPhone,SMS,2026-06-09 12:04:44,-93,89,0,87.02
cce0643a-9c9d-4720-9fe4-a2715bf23d41,126215,TOWER_120,Austin,LTE,iPhone,DATA,2026-06-04 13:41:44,-85,17,0,276.02
e420ab81-d865-49cf-84fd-92f05ea793ac,927990,TOWER_440,Austin,LTE,iPhone,SMS,2026-06-07 14:47:44,-107,56,1,140.7
6f229bfd-ebb8-40a0-a77d-434172e2ae3d,732670,TOWER_380,Atlanta,4G,Motorola,CALL,2026-06-09 16:28:44,-80,420,1,184.47
f0c438fe-d8ef-412e-830d-9cf41338d159,218364,TOWER_245,Chicago,LTE,Motorola,SMS,2026-06-05 02:16:44,-45,453,0,287.98
f4ce535f-15a3-4860-a37c-835734e41610,659451,TOWER_12,Chicago,LTE,Pixel,DATA,2026-06-07 16:58:44,-55,38,0,420.83
4d92c746-2dc2-4c7e-8df0-d9b28391813c,527556,TOWER_28,Houston,5G,iPhone,SMS,2026-06-05 08:25:44,-127,479,0,53.48
e0c75e52-479a-43c7-8751-25520568bc54,235295,TOWER_16,Chicago,5G,iPhone,CALL,2026-06-07 14:40:44,-119,159,0,160.29
dbaeb112-e290-4d64-816d-44a04c4a0687,192653,TOWER_45,Austin,4G,iPhone,CALL,2026-06-07 21:14:44,-99,40,0,329.47
c7a2471e-3e99-4b8b-bd30-2f658b76a533,474704,TOWER_330,Houston,5G,iPhone,SMS,2026-06-04 07:20:44,-62,406,1,74.71
026e9ff3-69c8-48bb-9019-43d3f34d23b1,498551,TOWER_478,Houston,4G,Samsung,CALL,2026-06-09 15:05:44,-42,252,0,429.2
928fdb0e-62b3-4f02-aaed-5379c02b9bd1,708599,TOWER_459,Chicago,LTE,iPhone,CALL,2026-06-05 01:37:44,-108,338,0,252.65
e7033cdb-80b1-48e1-8365-43280bc4a19e,686968,TOWER_450,Atlanta,4G,Motorola,DATA,2026-06-08 04:29:44,-120,453,0,58.51
fc812274-ac41-4bae-9caa-21bf35fe89bb,624987,TOWER_101,Houston,4G,Samsung,CALL,2026-06-07 12:59:44,-105,104,0,154.97
08304859-6f46-478e-b33a-278d9b9cdc73,121316,TOWER_81,Dallas,LTE,Motorola,SMS,2026-06-05 20:50:44,-83,60,1,406.13
db4561a0-f1a6-4857-bb41-6c2cc5ea9f6d,360559,TOWER_158,Atlanta,LTE,iPhone,SMS,2026-06-09 01:49:44,-128,126,0,160.36
2fbe3a9e-db2d-45bd-97c1-a3798977ac98,648470,TOWER_253,Atlanta,LTE,Samsung,DATA,2026-06-03 00:02:44,-87,85,0,121.5
90d75668-f09f-490d-90fa-b88fcc29c029,277801,TOWER_436,Chicago,4G,Motorola,SMS,2026-06-03 02:43:44,-61,212,0,211.32
99eb59c3-20ac-40a9-8be9-6272afb5663d,885594,TOWER_345,Dallas,5G,Motorola,SMS,2026-06-08 00:16:44,-85,226,0,31.28
997f2588-ef2d-487e-8b3f-35a3f6845292,287207,TOWER_159,Austin,5G,iPhone,CALL,2026-06-09 20:58:44,-59,355,0,269.49
e14da17b-e491-4a1c-9400-acc2c1b7d4e8,956412,TOWER_220,Austin,LTE,Pixel,CALL,2026-06-03 08:19:44,-114,192,0,371.16
a5c7c56c-8e1a-41b7-8337-035cdb491594,985514,TOWER_331,Chicago,LTE,iPhone,CALL,2026-06-09 17:16:44,-68,127,0,352.37
294ae10a-08a7-4810-8761-63318ba344f3,330405,TOWER_334,Dallas,4G,iPhone,CALL,2026-06-09 08:17:44,-120,312,0,72.69
07826566-c0ba-4a7e-8a1e-91cd19e5b979,911345,TOWER_207,Dallas,LTE,iPhone,SMS,2026-06-06 00:43:44,-76,486,0,255.85
7ab3307a-15ef-4418-af18-7772a6206597,519503,TOWER_353,Austin,LTE,Pixel,SMS,2026-06-08 09:49:44,-107,384,0,453.01
ab14fbc9-aeef-4010-9d68-31846b1f53dc,434186,TOWER_150,Atlanta,LTE,Samsung,CALL,2026-06-03 03:57:44,-52,146,0,167.04
184d1495-c199-4d97-93c4-b32d87f01e3b,692299,TOWER_241,Dallas,LTE,Motorola,CALL,2026-06-09 10:18:44,-69,147,0,432.83
cdde398d-f060-4213-a7ef-bfbcc4204471,120363,TOWER_357,Chicago,4G,Samsung,DATA,2026-06-05 04:19:44,-50,96,0,207.95
fe61946b-e2cf-467e-8f99-0b217df95154,886397,TOWER_443,Houston,5G,iPhone,DATA,2026-06-05 22:28:44,-103,480,0,131.05
fb0afe29-f0ba-4207-a717-0df477bac0ac,836637,TOWER_264,Chicago,4G,iPhone,DATA,2026-06-06 01:33:44,-74,279,0,461.8
27b2249e-0170-4f8b-98bd-3d4ec277fc4b,142263,TOWER_49,Houston,4G,Pixel,SMS,2026-06-07 18:21:44,-86,441,0,217.76
08b2c8c7-48ae-48e7-8f8f-823fce5b69f2,993227,TOWER_302,Austin,4G,Pixel,SMS,2026-06-08 01:09:44,-43,326,1,255.96
7c3f5ecd-706a-4b2f-a7e2-60d75fef1700,785988,TOWER_372,Houston,LTE,iPhone,SMS,2026-06-06 09:14:44,-90,50,0,426.84
aa35748d-a6a7-4310-b159-796d6aa26e58,139445,TOWER_256,Chicago,LTE,Samsung,CALL,2026-06-03 19:25:44,-41,389,0,34.08
7f554513-52f2-42b3-89c8-5efd38d06ed6,543765,TOWER_438,New York,5G,Pixel,SMS,2026-06-09 15:27:44,-40,90,0,272.03
88bca850-5106-41a7-9c5e-dbe22b590a68,100222,TOWER_256,Houston,LTE,Samsung,SMS,2026-06-07 20:19:44,-81,437,0,484.81
6c35d9b6-8967-4f1a-9e84-0e1824f4ad4f,767916,TOWER_367,Dallas,4G,Samsung,CALL,2026-06-09 07:04:44,-97,167,0,273.6
4bc95252-99c3-4ee0-8123-24bb6f15669e,496038,TOWER_282,Atlanta,5G,Motorola,CALL,2026-06-03 06:20:44,-68,159,1,394.94
03b96aa5-b88c-4f1a-b488-80423a02b500,166172,TOWER_190,Dallas,4G,iPhone,DATA,2026-06-08 00:28:44,-113,79,1,283.74
17aacf2b-a4cc-4f3f-90da-853413f262d0,391852,TOWER_485,Chicago,LTE,iPhone,SMS,2026-06-05 09:44:44,-64,330,1,159.82
bc5bdc44-e3c0-45b7-b50b-e562e155815e,694269,TOWER_185,Atlanta,5G,Samsung,DATA,2026-06-07 09:16:44,-81,241,0,157.79
a387d24c-1605-4806-ba27-be876723a6d5,899939,TOWER_292,Atlanta,5G,Motorola,CALL,2026-06-06 11:12:44,-40,126,0,328.13
f303b82d-25bd-488a-9728-3252965c3f29,805798,TOWER_107,Austin,4G,iPhone,DATA,2026-06-05 00:11:44,-41,50,0,456.48
e2717aa3-ca75-4908-99f9-9968536d0bfa,522682,TOWER_117,Chicago,5G,Pixel,DATA,2026-06-05 09:00:44,-78,220,0,456.24
03e0cb7a-c910-42f3-b918-fd03d3d313cb,787314,TOWER_4,Austin,4G,Pixel,DATA,2026-06-05 04:39:44,-93,56,0,378.55
1e73d7e8-9b0e-4c63-b3b7-2043f6869105,416133,TOWER_37,Atlanta,LTE,iPhone,CALL,2026-06-09 12:48:44,-48,424,0,212.23
7f2228ea-961e-4477-9ec6-4df8d094edd4,114894,TOWER_444,Houston,4G,Pixel,CALL,2026-06-03 04:19:44,-82,164,0,63.31
2123257f-8d8f-453e-a8fc-3ea5e877fa14,503805,TOWER_140,Houston,LTE,Motorola,SMS,2026-06-07 12:05:44,-63,131,1,378.16
edab16ca-9ef2-4b34-8b1c-e8dc1d3833ec,621810,TOWER_298,Atlanta,5G,Motorola,SMS,2026-06-07 16:57:44,-114,77,0,497.03
d3023769-75bd-446d-81d5-79108f8fc9c4,320361,TOWER_467,Austin,5G,Motorola,DATA,2026-06-03 19:04:44,-96,149,1,78.74
158d880f-be36-4bb7-b574-1ab4e9a45262,649000,TOWER_234,Dallas,LTE,iPhone,CALL,2026-06-04 16:16:44,-58,126,0,269.64
ac769ba1-16a6-4adf-afda-a2897a8d9e65,772836,TOWER_484,Dallas,5G,Pixel,CALL,2026-06-05 03:18:44,-120,255,0,164.93
03f6c2e5-596f-41a4-ac61-b4171a357cdb,950491,TOWER_140,Austin,LTE,Pixel,CALL,2026-06-06 03:27:44,-85,126,0,194.16
22237e45-6ad0-4708-8845-ea7437d21236,844909,TOWER_331,Chicago,LTE,iPhone,SMS,2026-06-04 18:43:44,-129,82,1,388.54
4c0668f6-580f-43aa-b87a-cec0309b2b15,657175,TOWER_121,Dallas,LTE,Samsung,SMS,2026-06-03 23:59:44,-78,297,1,55.9
97e41268-4bb8-439f-969e-e72b1d74e48e,217222,TOWER_37,Atlanta,5G,Motorola,CALL,2026-06-07 04:07:44,-74,171,0,364.23
807a39df-cb54-4180-a13d-ea1616ffef30,638177,TOWER_454,New York,4G,Pixel,DATA,2026-06-02 23:09:44,-104,21,0,80.42
02a5f2fa-07d2-4d9a-bf9e-fbde9f70d6db,212274,TOWER_263,New York,4G,Samsung,SMS,2026-06-03 22:08:44,-92,458,0,110.35
b699801d-2999-4ac0-b74f-581b9efb7c0d,995111,TOWER_50,Chicago,5G,Motorola,DATA,2026-06-04 23:09:44,-46,376,0,472.15
27447a56-fa93-4a6c-826e-0190dc4f90e2,184290,TOWER_228,Austin,LTE,Samsung,DATA,2026-06-09 01:52:44,-111,427,1,423.4
b7912cd6-a8f3-4292-b932-8a7bdc70b2d3,770092,TOWER_236,New York,LTE,Samsung,DATA,2026-06-06 04:39:44,-103,41,0,231.3
c64ce520-9b10-4926-a8d5-c5745e1e0db0,764124,TOWER_27,Austin,4G,Samsung,CALL,2026-06-03 21:24:44,-64,468,0,256.74
e9b1bff3-c521-4ee1-a728-d2eb85f74bcb,713504,TOWER_103,Houston,5G,Pixel,SMS,2026-06-04 20:28:44,-57,207,0,264.87
48bdf942-b4f2-4421-a572-7802412f2670,136979,TOWER_352,Dallas,LTE,Motorola,SMS,2026-06-07 03:18:44,-100,200,0,102.2
5b6c2d8d-1bb7-459e-9588-1011e92738c4,449670,TOWER_88,Chicago,4G,Pixel,SMS,2026-06-06 08:27:44,-95,324,0,336.92
b740dcf5-905b-41c3-bb13-ef6a5bcd3057,904660,TOWER_272,Austin,4G,Samsung,DATA,2026-06-09 00:50:44,-44,196,0,311.65
bed70824-5e8e-4329-b557-cb3a3ab03f25,392540,TOWER_403,New York,LTE,Samsung,SMS,2026-06-06 17:41:44,-40,438,1,498.15
dbfd4cb7-ed27-4205-bf78-55c2969191dc,631804,TOWER_418,New York,LTE,Pixel,DATA,2026-06-05 17:02:44,-51,270,0,86.13
75858277-2309-4735-905b-7df3a101a7bf,773162,TOWER_159,Dallas,4G,Samsung,CALL,2026-06-07 11:15:44,-86,63,0,56.81
ec6602cf-a9e7-4a64-9b00-9284078f5ae8,218944,TOWER_214,Austin,LTE,Motorola,SMS,2026-06-03 21:37:44,-111,392,0,86.97
d45d95ab-5db9-4a2d-ae3b-ac63f200a9f8,640064,TOWER_163,New York,LTE,Pixel,DATA,2026-06-09 18:35:44,-130,20,0,99.33
a3b3f81a-0de2-4e52-80fc-db951f634116,745868,TOWER_319,Atlanta,4G,Samsung,DATA,2026-06-04 13:31:44,-116,434,0,175.22
2e0bf641-7cd4-493c-b548-ea4d6fa96f20,355030,TOWER_263,Houston,4G,Samsung,CALL,2026-06-08 18:54:44,-87,11,0,266.95
04a816b3-8a08-4c5c-9ec0-ad5ff84df668,165046,TOWER_24,Atlanta,LTE,Motorola,CALL,2026-06-07 12:40:44,-61,223,0,397.87
a96438ae-d699-4347-90d5-9550ed52bc99,440305,TOWER_437,Dallas,4G,Motorola,DATA,2026-06-08 00:43:44,-82,32,0,499.39
